Wall time,Step,Value
1645766602.879284,0,0.025833332911133766
1645766611.081423,1,0.050833333283662796
1645766619.219147,2,0.05000000074505806
1645766627.346503,3,0.09541666507720947
1645766635.387738,4,0.09541666507720947
1645766644.257547,5,0.1679166704416275
1645766652.993449,6,0.2291666716337204
1645766661.438465,7,0.2654166519641876
1645766669.517138,8,0.3375000059604645
1645766678.123291,9,0.3449999988079071
1645766686.362854,10,0.3725000023841858
1645766694.366316,11,0.44749999046325684
1645766701.840033,12,0.46416667103767395
1645766709.548969,13,0.5141666531562805
1645766717.338188,14,0.5316666960716248
1645766725.040368,15,0.5625
1645766733.077594,16,0.6195833086967468
1645766740.795438,17,0.6266666650772095
1645766748.842799,18,0.4795833230018616
1645766756.782992,19,0.6179166436195374
1645766765.0359,20,0.6399999856948853
1645766773.343258,21,0.6850000023841858
1645766782.025714,22,0.7404166460037231
1645766789.774469,23,0.7112500071525574
1645766797.579492,24,0.7591666579246521
1645766805.291455,25,0.8062499761581421
1645766813.12989,26,0.75
1645766820.736669,27,0.768750011920929
1645766828.554146,28,0.8145833611488342
1645766836.140817,29,0.831250011920929
1645766844.031004,30,0.840833306312561
1645766852.116158,31,0.8687499761581421
1645766859.60038,32,0.8758333325386047
1645766867.142076,33,0.8808333277702332
1645766874.516408,34,0.85958331823349
1645766882.082471,35,0.8570833206176758
1645766889.695674,36,0.8870833516120911
1645766897.350911,37,0.8833333253860474
1645766904.959911,38,0.9020833373069763
1645766912.486315,39,0.9145833253860474
1645766920.229424,40,0.8883333206176758
1645766927.920845,41,0.9233333468437195
1645766935.454903,42,0.8979166746139526
1645766942.993291,43,0.9370833039283752
1645766950.626295,44,0.887499988079071
1645766957.943097,45,0.9225000143051147
1645766965.504115,46,0.9012500047683716
1645766972.879226,47,0.9399999976158142
1645766980.487614,48,0.9566666483879089
1645766988.056479,49,0.9662500023841858
1645766995.399016,50,0.9508333206176758
1645767003.158915,51,0.9441666603088379
1645767010.758266,52,0.9416666626930237
1645767018.334946,53,0.9537500143051147
1645767025.938068,54,0.9195833206176758
1645767033.298851,55,0.9645833373069763
1645767041.320645,56,0.9554166793823242
1645767048.968423,57,0.8608333468437195
1645767056.394489,58,0.95291668176651
1645767064.066201,59,0.9604166746139526
1645767071.69514,60,0.9474999904632568
1645767079.333243,61,0.9837499856948853
1645767087.408044,62,0.9920833110809326
1645767095.17265,63,0.96875
1645767103.138677,64,0.9762499928474426
1645767110.955129,65,0.9900000095367432
1645767118.73756,66,0.9633333086967468
1645767126.319879,67,0.9212499856948853
1645767134.008349,68,0.9637500047683716
1645767141.574815,69,0.96875
1645767149.254436,70,0.9862499833106995
1645767156.966761,71,0.98416668176651
1645767164.79845,72,0.9933333396911621
1645767172.54486,73,0.9908333420753479
1645767180.236827,74,0.9945833086967468
1645767187.784121,75,0.9808333516120911
1645767195.486452,76,0.9833333492279053
1645767203.220252,77,0.9595833420753479
1645767210.898244,78,0.9545833468437195
1645767218.330843,79,0.9641666412353516
1645767226.120019,80,0.9745833277702332
1645767233.676905,81,0.9933333396911621
1645767241.418861,82,0.9975000023841858
1645767248.960122,83,0.9766666889190674
1645767256.846589,84,0.965833306312561
1645767264.642717,85,0.9683333039283752
1645767272.440046,86,0.9758333563804626
1645767280.211266,87,0.9391666650772095
1645767288.404766,88,0.9870833158493042
1645767296.182517,89,0.9954166412353516
1645767303.914011,90,0.9854166507720947
1645767311.624833,91,0.9850000143051147
1645767319.529173,92,0.9583333134651184
1645767327.066441,93,0.9837499856948853
1645767334.828073,94,0.9887499809265137
1645767342.432667,95,0.9920833110809326
1645767350.250167,96,1.0
1645767357.768268,97,1.0
